tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate
161.4990234375,78,0.3379221685307678,0.12909626960754395,2258.538418665696,2176.031189289768,4755.429577901267,0.11276500217685759
151.99908088235293,75,0.26066874230918424,0.13316480815410614,1430.582003472632,2075.602343498586,3246.730367465654,0.04196988982681889
67.99958881578948,34,0.3409831616280061,0.09591842442750931,1529.8353159300757,2038.617578969221,3548.8202074363876,0.056044256724071206
123.046875,59,0.4429723062789696,0.1254224330186844,2310.280604027964,2206.7109355032635,4829.320797757837,0.12842590520994582
172.265625,79,0.33677309337358097,0.158098042011261,1442.1902705792922,1870.5341550882322,3083.4146883465555,0.050889337025928794
135.99917763157896,66,0.42729437557327676,0.2512631118297577,2314.748478923844,2261.694349187705,5036.169546971749,0.11795053393479102
135.99917763157896,63,0.43283612657462334,0.15782567858695984,2032.0949869239068,1976.2980139018641,4023.5256702907313,0.11316673822078173
99.38401442307692,45,0.4088756181758112,0.24321739375591278,2206.7712464152564,2191.4735056963423,4657.388504075561,0.11152578064531733
117.45383522727273,55,0.3655753028237747,0.21907992660999298,2645.6816610382457,2426.198511888736,5612.507728600281,0.1364685625483746
123.046875,59,0.2774835020734303,0.08860692381858826,1318.6568216818664,1904.761177180381,3046.6815771333204,0.03997292533378483
161.4990234375,81,0.36713747003848557,0.06571295857429504,1353.2604615658554,1757.2309414323688,2882.224238251016,0.04395891785990712
123.046875,58,0.37942767706528935,0.12398607283830643,2148.7861990921224,2204.5740644585107,4673.6634056634575,0.09881232766544118
103.359375,50,0.41250076438084543,0.1683579683303833,2171.221741738743,1954.3837849781357,4237.132711971507,0.13280229598006965
78.30255681818181,37,0.3324795908835457,0.11741276830434799,2553.2324147739323,2280.1286685771834,5148.102203463623,0.14685171971749225
99.38401442307692,49,0.39375554824771586,0.19672292470932007,1977.1723772350392,1927.803692383919,3942.834491552583,0.1066270952254257
107.666015625,52,0.2646158664057079,0.11322116106748581,1324.3043562121863,1827.7375353762977,2710.033612797504,0.051417300575657895
129.19921875,65,0.4295108796739741,0.14836564660072327,1739.0196209456465,2290.401738921507,4551.155813116777,0.048051863631965945
117.45383522727273,58,0.4664359092849299,0.1921537071466446,2225.216647159957,2255.1950050803102,4703.188227130901,0.10858664497871517
123.046875,61,0.33889608580455005,0.25135019421577454,2141.4616556443502,2168.0155600412095,4627.997015135207,0.10515129160216719
63.02400914634146,29,0.4219218792692933,0.09940469264984131,991.1644174915215,1396.523685796201,1943.1215835429566,0.03605269204721362
129.19921875,61,0.28833021020777116,0.17340749502182007,1506.979392450291,2096.6376311044596,3404.796078330592,0.045430186363196595
92.28515625,43,0.4242836306804152,0.17592035233974457,1886.6836192756332,1913.2246226414609,3828.101851991825,0.08992387045278638
198.76802884615384,96,0.30432219616029343,0.08146144449710846,1455.0016722774692,1825.8854146063939,3009.856799807711,0.061350725014512386
123.046875,54,0.24862740222334817,0.06914512813091278,1188.1683365997978,1682.8601504411133,2339.635852542086,0.04816032858455882
135.99917763157896,63,0.4008597296819554,0.1823798567056656,1945.8484252463336,2082.2466258883846,4175.874749056695,0.08580598152089783
123.046875,60,0.38785121227293007,0.10258235037326813,1912.506881317723,2361.474653231124,4776.86278163095,0.05842595056114551
161.4990234375,77,0.363602838496103,0.17557303607463837,1552.4819582458867,1747.1659849613077,3040.514947755418,0.07630074799245357
86.1328125,38,0.2658831769881305,0.16814498603343964,1513.4221069919352,2140.606778903436,3449.6791402621902,0.044378038530379256
71.77734375,36,0.29130800186024586,0.141795814037323,1459.0784827344287,1388.9133116502308,2795.6164286232583,0.07302790308146284
63.02400914634146,28,0.4047790020593515,0.14119118452072144,1070.1199533246042,1596.3339477626816,2185.028454098539,0.03330894446594427
129.19921875,64,0.3990254820962196,0.1273106336593628,2155.6549226375455,2372.4036041416352,5012.019693002612,0.08716538373161764
83.35433467741936,39,0.3910098866187971,0.06308465451002121,918.4054526566998,1437.6091894262506,1599.673660325561,0.03231802075270898
184.5703125,92,0.26224846375348165,0.13593898713588715,1536.7830758847163,2157.1380999035623,3601.0282250749806,0.04570040392801858
69.83741554054055,34,0.30234642657347954,0.10346758365631104,1831.9423675966686,1729.4832411266989,3480.9372845818016,0.09403986975135449
78.30255681818181,39,0.29188439044687386,0.11656992882490158,2371.099277792781,2209.699345771831,5004.1114074895995,0.12514096664570434
184.5703125,92,0.28071429441879947,0.10200155526399612,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264
123.046875,60,0.3658649459185888,0.12499090284109116,1245.609395020071,1634.4150288075803,2517.6847759046054,0.04882661329334365
83.35433467741936,40,0.409037127504873,0.1424380987882614,1719.2131626636947,2031.643883581744,3781.318801549197,0.06402757957623839
103.359375,50,0.3069283150517413,0.10391392558813095,2595.538006098765,2519.2961185904487,5660.407438957285,0.12924562814434984
92.28515625,45,0.30792101611863837,0.13178548216819763,1451.75414666004,1577.3699166309125,2955.348796076819,0.06143500266060371
123.046875,59,0.41418846540886106,0.25805237889289856,2333.685107801082,2227.4256088265315,4942.811778160071,0.12386319659442724
112.34714673913044,55,0.39625831632076247,0.2352380007505417,2061.1507350613706,2085.1594475651855,4221.149475286619,0.11339689555921052
143.5546875,70,0.27631716304236953,0.10123354941606522,1309.4245640139252,1882.9193674570267,2764.099952532411,0.03939318583107585
135.99917763157896,66,0.3902117592436606,0.13627609610557556,2279.124557649563,2375.102119678053,5198.360232893528,0.09257049088138544
151.99908088235293,75,0.23323036568766967,0.1978176385164261,1247.2448150487835,1908.052721904035,2620.5924869690884,0.03690378289473684
117.45383522727273,43,0.2553207709783519,0.08586792647838593,1151.3404409523787,1709.1939375520112,2312.577682825803,0.03533878857875387
151.99908088235293,73,0.33907548418147976,0.09890953451395035,1443.2652853188024,1670.3699185470473,3069.356440021527,0.06719384916795666
129.19921875,62,0.386950474376753,0.12917201220989227,2390.772194471327,2463.394088320833,5403.783990724168,0.10228887504837461
89.10290948275862,43,0.3775190849477736,0.11100143939256668,2302.1130472489945,2367.695874713366,5188.551958869485,0.09786448759191177
99.38401442307692,49,0.3210847928150292,0.10115946829319,1046.7488400213688,1480.933763635751,1830.7889294698143,0.04793735185274768
143.5546875,71,0.3153629329663603,0.15021777153015137,1312.3081994305705,1673.9156134044702,2638.117380998452,0.059416496347716716
112.34714673913044,54,0.3671571775626185,0.19695615768432617,2515.864860951187,2531.4491585109317,5771.631766398994,0.12091612446787926
103.359375,48,0.2759742928295168,0.09969554096460342,1115.729115994133,1398.954703655198,2290.444483328899,0.04802843217879257
103.359375,51,0.26312858799272687,0.08698165416717529,1120.3876188758716,1447.8399338058712,2325.1026070892995,0.047297899937113
151.99908088235293,65,0.336454382484932,0.11224512755870819,2013.3824371007638,2310.305515615935,4849.49567576311,0.07534497145897832
172.265625,81,0.3020962854145453,0.09328154474496841,1088.6981660809786,1410.9479544080618,2134.41209350208,0.04832397083010836
99.38401442307692,49,0.27031256110551655,0.08065319806337357,1420.5292934957079,1731.1922519421796,2930.540612755176,0.0637176797116873
143.5546875,72,0.3227341690045627,0.10616438090801239,2159.5466535253163,2130.376825874638,4685.046670163748,0.0983489895752709
92.28515625,41,0.3702786513903694,0.10506082326173782,1538.8173375009883,1703.507382291485,3175.272466228473,0.07479924535603716
123.046875,61,0.3499431970389889,0.13022463023662567,1784.4204464946642,2002.6501916232642,3806.4853160373937,0.08306639113293343
107.666015625,51,0.34855347588253516,0.052862491458654404,798.2661855621562,1285.201240387021,1453.8828752358263,0.025639678671633127
78.30255681818181,38,0.4214945378527417,0.2708703279495239,2443.2982076738144,2358.443292548332,5267.60148086784,0.12473545133513932
151.99908088235293,71,0.2630161044819472,0.17008137702941895,1379.0817422026994,2004.0008502510527,3015.831763677922,0.03937580120452786
99.38401442307692,48,0.3418650359350965,0.2597137689590454,2094.9194196231315,2158.3359628818553,4482.4478952508225,0.10056968665344428
143.5546875,69,0.37768776740678095,0.13189010322093964,1613.3157252262756,1972.2022614982557,3470.4040149417087,0.058235853449109906
172.265625,83,0.3779773267985941,0.1420487016439438,1006.7589621973608,1530.4370614843303,2074.679121365857,0.03206556574109907
129.19921875,63,0.45190532623426344,0.14176636934280396,2504.026852302045,2180.4386914668803,5077.1526324859715,0.16758439858262383
107.666015625,52,0.2927299023543669,0.10035958141088486,2816.676938173266,2372.1646427132314,5614.4493835260255,0.14631846519446595
123.046875,52,0.25725933452325717,0.0976724699139595,1195.4116396780198,1481.2842588449469,2234.878152664232,0.05887114817143963
80.74951171875,40,0.27400923057047744,0.08135201781988144,1817.5163862399393,1973.7390701415943,3944.451148443547,0.0792153184258901
83.35433467741936,40,0.26992929707593327,0.07967271655797958,1537.6571825463045,2054.779113106222,3495.653862259336,0.056131935710139316
83.35433467741936,39,0.2784844616742252,0.07697049528360367,1198.6076653608022,1573.3089743924024,2478.3766802619484,0.051987591911764705
135.99917763157896,67,0.3027323162494579,0.07538686692714691,1389.9555104108986,1911.485151692641,3005.773491165586,0.05256015080785604
92.28515625,45,0.28872100086140673,0.09576817601919174,1391.3677095560413,1494.8924390357809,2811.108001614503,0.07235897288602941
161.4990234375,79,0.3039544893694216,0.14293913543224335,1410.4690961427957,1512.6209828983215,2767.2749333337365,0.06298072271671827
107.666015625,54,0.40596141621301374,0.16998746991157532,2235.9069514425423,2100.004334807409,4390.031787411716,0.14228825524864552
135.99917763157896,66,0.3085901278168974,0.09156321734189987,1835.4946028033323,1748.3624480992842,3580.945013182082,0.1015001421004257
92.28515625,42,0.3302375482585754,0.09632620960474014,2839.4531193329985,2444.1440114924962,5711.257131476152,0.15435583155959753
89.10290948275862,44,0.4527283552313722,0.200888529419899,2030.4852237516186,1987.3204157951138,4062.942098611649,0.10338599615421827
112.34714673913044,55,0.31178044985632786,0.10624004900455475,2279.895452717577,2119.7260567369476,4732.338050865906,0.11714895148026316
92.28515625,44,0.22373830597598895,0.04474571347236633,2192.798091164326,1911.9860367064261,4066.4670772965846,0.1524378537393576
161.4990234375,65,0.2841730455239421,0.0415513776242733,1534.0649775815205,1464.7107229101764,2838.2245043113876,0.09395219076528638
143.5546875,69,0.20811288763962318,0.051705267280340195,1396.8242648287155,1574.218758301083,2615.0591870948624,0.07585706208881579
95.703125,43,0.31289954089595506,0.18993660807609558,1680.0882644413368,1706.919815911316,3077.806388925842,0.09672579455301858
123.046875,62,0.25857228884109024,0.009497740305960178,1173.6583080518985,1517.28538449701,2082.5040740494387,0.06632537369388544
67.99958881578948,24,0.22521197942744986,0.00663295853883028,715.1893204778178,1029.9915452537361,1037.2853943437983,0.04129340109810371
95.703125,47,0.2840176228179304,0.00799312349408865,1184.632142061296,1525.0447373783763,2289.4528226586685,0.057591488486842105
89.10290948275862,43,0.2563949682674902,0.03737815096974373,1358.897902739857,1417.8874326346381,2417.5937144748937,0.08111553369291796
99.38401442307692,47,0.2614892978768399,0.033231887966394424,1372.8258066922585,1579.3098868178881,2737.933444091041,0.07292321739551083
184.5703125,94,0.2899787266101455,0.029108962044119835,1953.0485341566464,1865.8487584368072,3780.6271390649185,0.1234924505369582
103.359375,50,0.22232406113703715,0.03672708570957184,1494.115744483692,1670.92444773489,2780.841517965122,0.08592124915344428
143.5546875,62,0.2176269911932264,0.018847767263650894,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331
151.99908088235293,65,0.2669036999837227,0.016525525599718094,1213.8723064679195,1539.5569803150297,2163.5285841053114,0.06055896865325077
135.99917763157896,66,0.2931424425931261,0.057000208646059036,1932.858343454793,1740.355038406224,3573.061727517899,0.11752045339106038
161.4990234375,76,0.2629471904228456,0.06261681765317917,1313.6988926998818,1371.0499732024318,2397.0521720201236,0.08109777113970588
129.19921875,65,0.29734244840522867,0.06412311643362045,1184.0803873157922,1304.6038035798838,2139.1787313455397,0.068293993687113
151.99908088235293,74,0.319262861613075,0.04059780016541481,1016.2794101985551,1151.8816482152479,1823.6806391193402,0.06115495900251548
123.046875,55,0.2682129872414635,0.021300973370671272,1329.251894109989,1415.5428911584668,2462.126778522881,0.07881698372194272
107.666015625,48,0.23928239549690788,0.016010107472538948,1281.7708462575204,1502.8957260222567,2440.360243475474,0.059410449521091334
129.19921875,55,0.19095671363637165,0.1154075562953949,1063.153305525641,1552.0890396261798,1610.948592147591,0.051040885618227554
99.38401442307692,45,0.21731990873655652,0.03513949736952782,2423.3928713375903,1884.700007201696,4296.62401890238,0.16668644482875386
151.99908088235293,75,0.25334953377415353,0.06669565290212631,1253.1741159398432,1371.5282340741624,2292.91113508006,0.07164771490421827
80.74951171875,39,0.2521132186176995,0.017931727692484856,1181.0215862992002,1411.5926414076798,2031.9960461312403,0.07170553768382353
95.703125,45,0.2523910772442057,0.0362548902630806,1505.299011801581,1558.9528490936884,2717.0085706208883,0.09824505974264706
117.45383522727273,46,0.2446658227850671,0.041897475719451904,852.9122973003556,997.1419965234242,1401.2831932989068,0.05079296572658669
89.10290948275862,18,0.3202247270288509,0.038956139236688614,1474.8033835452404,1813.316458852605,2809.941342002467,0.07404603751451239
129.19921875,37,0.3467975225620292,0.11512524634599686,1878.6445743423567,1964.9120078139788,3633.9863591149865,0.11161308170472137
78.30255681818181,40,0.1865637469690805,0.01305568777024746,1079.4489813722073,1388.5558976974628,1764.672662599168,0.059341288941563465
184.5703125,88,0.3690083399148549,0.013995526358485222,1424.0137458217055,1696.938575798226,2927.3072989732486,0.07015490458107586
95.703125,45,0.33386260020351444,0.01050262525677681,1524.906760869059,1868.9219175847384,3325.1048935456174,0.08068318558920279
161.4990234375,73,0.2708148564587254,0.012819476425647736,1633.5347587817193,1735.0812407599308,3161.25588431816,0.10895928066950464
112.34714673913044,51,0.30315934792957566,0.026815004646778107,822.2634339911334,1136.1422528831902,1433.449665459317,0.03945743336397059
172.265625,84,0.2604831124597395,0.05885127931833267,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934
95.703125,43,0.26715585465960234,0.017132366076111794,983.6863867166007,1403.9756059575882,1852.513798102506,0.044227245791408666
129.19921875,56,0.21632836159433178,0.043831586837768555,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572
117.45383522727273,49,0.2505864517403995,0.019744932651519775,1396.6912386576882,1525.3480955162795,2652.725625997726,0.0726431737374226
95.703125,47,0.3194681207720477,0.17542141675949097,1712.4460758864268,1607.5340769983825,2833.4578664679275,0.11627820844620743
69.83741554054055,32,0.2366658041906498,0.02916662022471428,1349.415927727444,1522.6843015398392,2443.6185571062306,0.079280321812113
99.38401442307692,47,0.31215769769166035,0.03152145817875862,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412
143.5546875,72,0.2656965276731936,0.029998525977134705,1137.9542403275434,1480.5218664318231,1821.1806542364068,0.08186836360777863
117.45383522727273,52,0.28279743349110176,0.04297604411840439,1415.0792102867356,1448.7435905958473,2489.5016129910023,0.08737929022349071
161.4990234375,80,0.2231708008860159,0.04229988902807236,1705.7046109371424,1646.2929709871441,3175.7391300732875,0.1128666644494969
95.703125,45,0.21581267748775504,0.023866184055805206,2172.340940607677,1883.2585657082163,4066.550410126016,0.151986231375774
135.99917763157896,68,0.18703242600552045,0.03173135593533516,794.9184861016782,1295.6894515844415,1007.277242465654,0.04503222958591331
123.046875,55,0.20716326061312468,0.029202889651060104,828.7544422717997,1325.839315786041,1013.4855382582721,0.047511806428986066
143.5546875,28,0.3039280260118728,0.012362544424831867,1128.2640221625,1375.873089355059,2165.7702372170083,0.05439309512867647
99.38401442307692,35,0.21920908834659472,0.0080107431858778,1054.4895874737006,1455.684587099021,1947.038226526219,0.04766448880127709
95.703125,45,0.18116113915082585,0.0841551423072815,1807.4611780311006,1439.02656635677,3071.923091168005,0.13095801385932662
103.359375,50,0.2450150871847653,0.0295126773416996,1497.19663930326,1570.5336251769952,2868.1493233601004,0.08621640987809598
143.5546875,22,0.267353393999255,0.03168778494000435,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804
99.38401442307692,49,0.2778652264123503,0.043869055807590485,1490.0348101512684,1599.9591017638204,2784.9164933243032,0.09004972003192724
83.35433467741936,37,0.21658367465267556,0.011433194391429424,1371.5609989669474,1562.1588995925958,2620.2841555001937,0.07575237640286378
161.4990234375,76,0.24423929847771836,0.03191782906651497,1355.7979175630267,1615.509457444962,2522.4097473333495,0.07085595854295666
184.5703125,86,0.23627931524205503,0.1386280357837677,1175.77635010945,1502.5811648255053,1901.213503622049,0.0622955416747291
107.666015625,53,0.28615873151480525,0.007970526814460754,1170.0747483361945,1595.535984594608,2360.219061411571,0.049492898002128485
89.10290948275862,32,0.1989257687629033,0.012563468888401985,1118.1087949480986,1944.7963016880992,1873.613670514464,0.04229906395123839
161.4990234375,74,0.3879492114780825,0.055504653602838516,2411.938717521315,2436.3554414966125,4994.71146432977,0.12697013169988391
161.4990234375,79,0.23907887052773066,0.018684960901737213,1157.8898583070854,1320.769334487984,2181.97847254136,0.07066888484423374
86.1328125,43,0.22754520289469768,0.013565916568040848,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854
95.703125,36,0.23565796300832662,0.031418923288583755,1179.9086542698356,1332.0760426712739,2153.69531023244,0.06593875471652477
103.359375,48,0.28313388341844414,0.008045235648751259,792.8999210790028,1205.2704701829189,1207.567698003338,0.03658178937693499
103.359375,45,0.294134905374451,0.028241822496056557,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932
161.4990234375,79,0.24564557854872632,0.038903284817934036,1278.6010872598467,1311.8149730792509,2233.269829056211,0.08174818292859908
135.99917763157896,58,0.2469353608378584,0.04160801321268082,1558.8139525993831,1578.5636815986038,2922.0656640020316,0.09221523981714397
117.45383522727273,53,0.2783489161729043,0.029736259952187538,1243.7180205218954,1358.6253807099508,2353.1274376269835,0.06372448239164087
135.99917763157896,67,0.26676021710241693,0.04546910151839256,1371.2835660918865,1440.791445030641,2570.001126221459,0.07956679022349071
107.666015625,52,0.30965275368269274,0.0388885997235775,1525.6192929968347,1588.175467416939,2732.97514073989,0.09158788155476007
215.33203125,95,0.3045775929374737,0.1398843228816986,1465.4818859539198,1554.5106174668213,2749.1917093471848,0.0879189694998065
151.99908088235293,57,0.24305636777760317,0.02150547318160534,949.4608319703761,1112.2454130054753,1695.881411903783,0.06072601223877709
123.046875,57,0.30524437147298267,0.06876885890960693,1803.6217556700267,1898.059828714824,3366.512976489938,0.10401637782991487
71.77734375,30,0.23423604211109758,0.029449770227074623,1526.6470666771077,1499.5326169159782,2915.9740341706174,0.10895172213622291
215.33203125,106,0.2765292107528116,0.04087373614311218,1358.918358314813,1516.2085229561187,2667.9005342371324,0.07314694998065016
103.359375,53,0.31158687295663184,0.12381207942962646,2224.870163945009,2274.309912015473,4467.431319387336,0.10944642813951239
107.666015625,44,0.25379293674789416,0.016777493059635162,1751.2714172256217,1929.8107584775403,3235.663767717202,0.09525792738970588
172.265625,86,0.2965467697430653,0.16094383597373962,1515.5620851292708,1642.2011678894871,2770.9165779798764,0.087271581124226
95.703125,46,0.22677479172796375,0.020157426595687866,690.0759016323168,1357.9930358443887,749.0621371904025,0.036054203753869966
143.5546875,69,0.437909369654619,0.0052756136283278465,972.0335266926402,1615.1168674623216,1907.4134661317241,0.031537602191369966
151.99908088235293,59,0.2944101425092494,0.044319286942481995,1279.0416614368514,1339.0723988523537,2376.66062865833,0.07583589819562693
143.5546875,66,0.26858156666119753,0.04327157512307167,1431.42756079484,1558.3881491925488,2836.6578471180824,0.07523877406636997
198.76802884615384,96,0.26172817140429244,0.13466544449329376,1327.3144253859778,1326.718842916638,2172.5701960985875,0.09385279605263158
83.35433467741936,40,0.2572746844997554,0.05739738047122955,1559.7218519280827,1615.769538442078,2812.832991183727,0.09520237217008513
117.45383522727273,47,0.2174214318772323,0.016483211889863014,1171.7185034773229,1466.9316446723103,2235.9031464662344,0.0608847414376935
135.99917763157896,40,0.3813942458797006,0.08053867518901825,1527.629815786948,2079.6637015965525,3220.8471906443497,0.06010507872968266
129.19921875,60,0.23211412889809035,0.03174157068133354,1388.0349951135427,1456.1845866422443,2598.7509523751937,0.08088953354779412
112.34714673913044,56,0.21506379984781412,0.030627835541963577,1360.408353876963,1441.1438309855714,2387.2188981472523,0.0877715781008127
143.5546875,66,0.23408577815707446,0.03162187337875366,1279.6145776785577,1370.5741195078974,2389.5022176736647,0.0684731309258901
161.4990234375,79,0.23742621913410406,0.03729945421218872,1359.9053069250142,1572.4529174510183,2568.6178012529026,0.07211672189434984
135.99917763157896,67,0.22694791218362242,0.08252697438001633,1623.8593881098127,1551.6274336122917,2732.316811387384,0.10825822670762383
234.90767045454547,117,0.27047823949334804,0.023797711357474327,1216.2937624027427,1582.8015509670101,2560.2595184609618,0.05627025686919505
123.046875,57,0.2740457403003471,0.03892643377184868,1369.6275534158563,1465.9043702965919,2655.1172782023996,0.07356796028444272
107.666015625,40,0.2762923262713395,0.04790722578763962,1211.1999519830022,1367.0988729501762,2237.361470981279,0.06844629813273993
123.046875,52,0.274433506287315,0.021447382867336273,876.8756125963563,1108.440322119053,1457.2078551301277,0.051046554518188854
161.4990234375,76,0.21901544686703367,0.016757212579250336,811.6796466764333,1008.6550158359522,1236.0675256687791,0.04834475679663313
117.45383522727273,56,0.28258672394088136,0.06916411221027374,1551.6471444255078,1651.3792059139419,2841.574484054518,0.09329951141640867
135.99917763157896,68,0.24070489764777928,0.02841944992542267,901.8344805273017,1171.9157959545241,1456.6661917388255,0.05344941224845201
143.5546875,69,0.2690645431957962,0.038438498973846436,1218.2905079495242,1353.6162242191797,2295.177788040586,0.0698128809500774
117.45383522727273,57,0.2794206402749164,0.02073151059448719,1284.9217749388183,1659.6226140008785,2476.5683578632934,0.06374980347813468
151.99908088235293,76,0.2816698369210289,0.048188842833042145,1322.0264163532718,1590.2333285288778,2473.626708984375,0.07612614587364551
135.99917763157896,67,0.25477357141573476,0.03403812646865845,1516.6262193385692,1629.5007047891386,2973.7820179469813,0.07878788336880804
112.34714673913044,25,0.24549077769074693,0.021982315927743912,1001.400438764717,1151.0280783776084,1731.7228618421052,0.05794825125773994
129.19921875,63,0.36809265930574103,0.08004570752382278,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308
117.45383522727273,57,0.38593542653793317,0.16655562818050385,2253.2047622214072,2261.3793893088673,4798.895981732537,0.10609270692240712
112.34714673913044,55,0.4208333657915878,0.21458648145198822,2800.075712176965,2773.1029929178335,6003.997027984714,0.12843724300986842
92.28515625,44,0.31677995365132805,0.10457535833120346,2456.5320221764173,2387.530598072175,4914.653615095298,0.12361565462945047
80.74951171875,38,0.29138775320163257,0.07470307499170303,1861.0571941965711,2127.1160422511193,3768.5688786462365,0.07651125314434984
86.1328125,42,0.3837080646246026,0.24849946796894073,2797.736904436212,2847.6429186234113,6220.395719451432,0.10713729622194272
112.34714673913044,55,0.3522700965596694,0.08716453611850739,1327.831388173283,1632.9745058466078,2756.025001360536,0.06108731012964396
107.666015625,51,0.32241848699071096,0.07979844510555267,1425.7529756719205,1648.5677100348228,2880.432582418247,0.06017386138254644
117.45383522727273,54,0.38278102845888773,0.2094975709915161,2966.0860947459514,2848.1067485730414,6349.153274205447,0.12416100280572756
172.265625,81,0.34944468766548165,0.08351455628871918,1130.88621050095,1458.3590999664675,2216.5282636235006,0.050243082430340556
99.38401442307692,49,0.375930910491115,0.10001528263092041,2322.0721783400677,2545.5721412653465,4581.113965297262,0.10437125096749227
112.34714673913044,52,0.32070465034869255,0.13648809492588043,1701.1041578688412,1709.0616899254248,3242.2387279593167,0.09886750495839783
83.35433467741936,40,0.3054217946041444,0.03887289762496948,1495.431718045999,2331.783937410789,3052.5315417593847,0.03548126693111455
135.99917763157896,68,0.4032515309545311,0.09501277655363083,2530.747250154465,2491.4510235029375,5071.602666045859,0.1343000193498452
95.703125,47,0.4297755923373653,0.23661629855632782,3191.4254405887636,2948.092200612641,6926.2747844306305,0.15687886996904024
143.5546875,71,0.31841707271818415,0.13108287751674652,1435.953598684484,1729.5708080902307,2924.0573186254355,0.05955141616679566
78.30255681818181,37,0.3600775331127097,0.11371489614248276,1730.3738912076037,2248.3576217385516,3360.221347867889,0.0665200059258901
143.5546875,72,0.3809157075067012,0.22083322703838348,2157.1738656061257,2160.156325397993,4477.806256651509,0.1082567150009675
117.45383522727273,58,0.27066208739285896,0.1761903166770935,1425.1728858729618,1690.8097779866391,2980.456977584414,0.0617449025251548
78.30255681818181,38,0.34552777766310255,0.1466565728187561,2776.9730830797675,2647.5577593725925,5621.4910076129545,0.13296442651896284
184.5703125,89,0.3213640462610968,0.07506944984197617,1719.1323094898564,2141.8023383025516,3447.795818317047,0.06805325440208979
103.359375,50,0.42153841477720505,0.24419903755187988,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477
112.34714673913044,52,0.31325183962321396,0.10086455196142197,2052.9625584621285,2187.7635052334704,4094.358575307179,0.09529609798277863
123.046875,60,0.4377255078962056,0.09635515511035919,3760.344265876674,3053.0805276749784,7442.58832901993,0.21237475510352166
95.703125,45,0.3718123158289559,0.17979024350643158,2187.471351071909,2242.2443572348216,4841.754055908959,0.11375403625677244
151.99908088235293,73,0.37955963876012366,0.10479076951742172,1959.271915500569,2146.9450028597444,4208.866216228474,0.09426624782314241
